id,name,category,n_dlcs,n_expansions,year,follows,in_franchise,genres,companies,platforms,user_score,user_rating,n_user_reviews
124,Left 4 Dead 2,main_game,4,0,2009,259,False,Shooter,"Valve Corporation, Turtle Rock Studios, Valve Corporation","Linux, PC (Microsoft Windows), Xbox 360, Mac",82.20556157776309,great,719
109,L.A. Noire,main_game,5,0,2011,281,False,"Strategy, Adventure","Team Bondi, Rockstar North, Rockstar Games, Rockstar Leeds, Take-Two Interactive","PC (Microsoft Windows), PlayStation 3, Xbox 360",83.04018098089911,great,717
3035,The Stanley Parable,main_game,0,0,2013,307,False,"Adventure, Indie",Galactic Cafe,"Linux, PC (Microsoft Windows), Mac",83.424901525135,great,715
343,Battlefield 3,main_game,0,5,2011,274,False,Shooter,"EA Digital Illusions CE, Electronic Arts","PC (Microsoft Windows), PlayStation 3, Xbox 360",80.4898507850391,great,714
1077,Super Mario Galaxy,main_game,0,0,2007,222,True,"Platform, Adventure","Nintendo EAD, Nintendo, Nintendo","Wii, Wii U",88.44670242443071,great,707
11198,Rocket League,main_game,1,0,2015,287,False,"Racing, Sport, Indie","Panic Button Games, Psyonix","Linux, PC (Microsoft Windows), Mac, PlayStation 4, Xbox One, Nintendo Switch, PlayStation 5, Xbox Series X|S",83.2756606758803,great,706
9730,Firewatch,main_game,0,0,2016,279,False,"Adventure, Indie","Panic, Campo Santo","Linux, PC (Microsoft Windows), Mac, PlayStation 4, Xbox One, Nintendo Switch",80.06369489567601,great,706
239,StarCraft II: Wings of Liberty,main_game,1,0,2010,256,True,"Real Time Strategy (RTS), Strategy",Blizzard Entertainment,"PC (Microsoft Windows), Mac",87.21336841266191,great,705
481,Silent Hill 2,main_game,0,0,2001,281,True,"Puzzle, Adventure","Team Silent, Konami","PC (Microsoft Windows), PlayStation 2, Xbox",92.04296012748053,great,703
498,Borderlands,main_game,4,0,2009,244,True,"Shooter, Role-playing (RPG)","2K Games, CyberFront, Take-Two Interactive, Gearbox Software, Feral Interactive, Shadows in Darkness, Demiurge Studios","PC (Microsoft Windows), PlayStation 3, Xbox 360, Mac, Xbox One",80.2070009725959,great,699
38,Dead Space 2,main_game,1,0,2011,248,False,"Shooter, Adventure","Electronic Arts, Visceral Games, Visceral Montreal, Visceral Melbourne","PC (Microsoft Windows), PlayStation 3, Xbox 360",86.70233256239699,great,696
1033,The Legend of Zelda: The Wind Waker,main_game,0,0,2002,280,True,"Platform, Puzzle, Role-playing (RPG), Adventure","Nintendo EAD, Nintendo",Nintendo GameCube,87.9777330917062,great,690
1051,Mirror's Edge,main_game,0,0,2008,257,False,"Shooter, Platform, Adventure","Electronic Arts, EA Digital Illusions CE, IronMonkey Studios, EA Mobile","PC (Microsoft Windows), PlayStation 3, Xbox 360, iOS, Xbox One, Windows Phone",77.80327610535369,great,689
120,Diablo III,main_game,1,1,2012,238,True,"Role-playing (RPG), Hack and slash/Beat 'em up, Adventure","Blizzard Entertainment, Square Enix","PC (Microsoft Windows), PlayStation 3, Xbox 360, Mac, PlayStation 4, Xbox One",78.7501663006813,great,670
7603,Hellblade: Senua's Sacrifice,main_game,0,0,2017,228,False,"Hack and slash/Beat 'em up, Adventure, Indie",Ninja Theory,"PC (Microsoft Windows), PlayStation 4, Xbox One, Nintendo Switch, Xbox Series X|S",85.79969372288821,great,657
19,Max Payne 2: The Fall of Max Payne,main_game,0,0,2003,254,False,Shooter,"Remedy Entertainment, Rockstar Vienna, Rockstar Games","PC (Microsoft Windows), PlayStation 2, PlayStation 3, Xbox, Xbox 360",86.9419345021883,great,656
885,Super Meat Boy,main_game,1,0,2010,263,False,"Platform, Adventure, Indie","BlitWorks, Team Meat","Linux, PC (Microsoft Windows), Xbox 360, Mac, Wii U, PlayStation Vita, PlayStation 4, Nintendo Switch",84.0169151059516,great,652
26226,Celeste,main_game,1,0,2018,121,False,"Platform, Adventure, Indie",Extremely OK Games,"Linux, PC (Microsoft Windows), Mac, PlayStation 4, Xbox One, Nintendo Switch, Google Stadia",87.9018580912704,great,649
1103,Super Metroid,main_game,0,0,1994,262,True,"Shooter, Platform, Adventure","Nintendo R&D1, Nintendo, Nintendo, Intelligent Systems","Wii, Super Nintendo Entertainment System (SNES), Nintendo 3DS, Wii U, Nintendo Switch, New Nintendo 3DS",92.7379463088366,great,637
1062,Alan Wake,main_game,2,0,2010,267,False,"Shooter, Adventure","Microsoft Game Studios, Remedy Entertainment, Legacy Interactive, Nordic Games Publishing, Namco Bandai Partners, E-Frontier, Remedy Entertainment, Nitro Games","PC (Microsoft Windows), Xbox 360",81.8312561542021,great,634
98,Need for Speed: Most Wanted,main_game,0,0,2005,256,False,Racing,"Electronic Arts, EA Redwood Shores, EA Black Box, Sensory Sweep Studios","PC (Microsoft Windows), PlayStation 2, Xbox, Xbox 360, Nintendo DS, Nintendo GameCube, Game Boy Advance, PlayStation Portable",84.9250464225964,great,632
418,Final Fantasy X,main_game,0,0,2001,242,True,"Role-playing (RPG), Adventure","Square, Square Electronic Arts",PlayStation 2,87.3065890544334,great,630
9927,Persona 5,main_game,0,0,2016,248,True,"Role-playing (RPG), Turn-based strategy (TBS), Adventure","Atlus, Atlus USA, P Studio, Deep Silver","PlayStation 3, PlayStation 4",93.4359004417715,great,629
338,Half-Life 2: Episode One,standalone_expansion,0,0,2006,246,True,Shooter,"Valve Corporation, CyberFront, EA Games","Linux, PC (Microsoft Windows), PlayStation 3, Xbox 360, Mac",83.97338824020821,great,624
1377,Spec Ops: The Line,main_game,0,0,2012,222,False,"Shooter, Adventure","2K Games, Yager Development, Take-Two Interactive, Darkside Game Studios","PC (Microsoft Windows), PlayStation 3, Xbox 360, Mac",82.22895615077331,great,623
376,Metal Gear Solid 2: Sons of Liberty,main_game,0,0,2001,215,True,Adventure,"Konami Computer Entertainment Japan, Konami","PC (Microsoft Windows), PlayStation 2, PlayStation 3, Xbox, Xbox 360, PlayStation Vita",88.3210936290258,great,623
56,The Elder Scrolls III: Morrowind,main_game,0,2,2002,314,False,"Role-playing (RPG), Adventure","Bethesda Game Studios, ZeniMax Media, Ubisoft Entertainment, Bethesda Softworks","PC (Microsoft Windows), Xbox",85.16610223879111,great,616
41,Deus Ex,main_game,0,0,2000,295,False,"Shooter, Role-playing (RPG)","Ion Storm, Eidos Interactive, Aspyr Media, Westlake Interactive, Square Enix","PC (Microsoft Windows), PlayStation 2, PlayStation 3, Mac",88.1501536826871,great,616
28540,Assassin's Creed: Origins,main_game,0,2,2017,424,True,"Role-playing (RPG), Adventure","Ubisoft Entertainment, Ubisoft Montreal, Ubisoft Sofia, Ubisoft Singapore, Ubisoft Montpellier, Ubisoft Chengdu, Ubisoft Kyiv, (Archive) Ubisoft Quebec, Ubisoft Shanghai, Ubisoft Philippines, Ubisoft Bucharest","PC (Microsoft Windows), PlayStation 4, Xbox One, Google Stadia",82.9691607379053,great,613
26192,The Last of Us Part II,main_game,0,0,2020,570,False,"Shooter, Adventure","Naughty Dog, Sony Interactive Entertainment",PlayStation 4,92.6155832052645,great,611
1627,Super Smash Bros. Melee,main_game,0,0,2001,182,True,"Fighting, Platform, Hack and slash/Beat 'em up","Nintendo, HAL Laboratory",Nintendo GameCube,89.07826177789889,great,601
740,Halo: Combat Evolved,main_game,0,0,2001,206,True,Shooter,"Microsoft Game Studios, Bungie, MacSoft Games, Gearbox Software, Westlake Interactive","PC (Microsoft Windows), Xbox, Xbox 360, Mac",83.5526295529564,great,596
3097,The Walking Dead: Season Two,main_game,0,0,2013,236,True,"Point-and-click, Puzzle, Adventure","Telltale Games, Skybound Games","PC (Microsoft Windows), PlayStation 3, Xbox 360, Mac, iOS, PlayStation Vita, PlayStation 4, Xbox One, Ouya, Nintendo Switch",79.8707669467363,great,595
625,Call of Duty: World at War,main_game,0,0,2008,161,True,"Shooter, Adventure","Treyarch, Activision, n-Space, Arkane Studios, Rebellion Developments, Exakt Entertainment","Wii, PC (Microsoft Windows), PlayStation 3, Xbox 360",75.3157260464731,great,590
421,Final Fantasy IX,main_game,0,0,2000,246,True,"Role-playing (RPG), Turn-based strategy (TBS), Adventure","Square Electronic Arts, Square, Infogrames, Square Europe","PlayStation, PlayStation 3",87.52254628381439,great,586
5606,Assassin's Creed: Unity,main_game,1,0,2014,238,True,Adventure,"Ubisoft Montreal, Ubisoft Entertainment, (Archive) Ubisoft Quebec, Ubisoft Singapore, Ubisoft Toronto, Ubisoft Annecy, Ubisoft Kyiv, Ubisoft Chengdu, Ubisoft Shanghai","PC (Microsoft Windows), PlayStation 4, Xbox One, Google Stadia",71.5621815524043,good,581
90101,Super Smash Bros. Ultimate,main_game,12,1,2018,107,True,Fighting,"Sora, Nintendo, Bandai Namco Studios",Nintendo Switch,87.2347196145563,great,578
1979,Battlefield 4,main_game,4,5,2013,243,False,Shooter,"EA Digital Illusions CE, Electronic Arts","PC (Microsoft Windows), PlayStation 3, Xbox 360, PlayStation 4, Xbox One",76.0593921322599,great,578
495,Metro 2033,main_game,0,0,2010,223,False,"Shooter, Role-playing (RPG)","4A Games, THQ","Linux, PC (Microsoft Windows), Xbox 360",82.45556956786811,great,574
118,Star Wars: Knights of the Old Republic II - The Sith Lords,main_game,0,0,2004,228,True,"Role-playing (RPG), Strategy, Adventure","LucasArts, Obsidian Entertainment, Activision, Aspyr Media","Linux, PC (Microsoft Windows), Xbox, Mac, iOS",87.4490562393796,great,567
14362,Detroit: Become Human,main_game,0,0,2018,320,False,"Puzzle, Adventure","Quantic Dream, Sony Interactive Entertainment","PC (Microsoft Windows), PlayStation 4",82.0949551175209,great,566
1334,Brothers: A Tale of Two Sons,main_game,0,0,2013,210,False,"Puzzle, Adventure, Indie","Starbreeze Studios, Spike ChunSoft, The Workshop Entertainment, 505 Games","PC (Microsoft Windows), PlayStation 3, Xbox 360, Android, iOS, PlayStation 4, Xbox One, Windows Phone, Nintendo Switch",81.7884482762758,great,565
3042,Dying Light,main_game,3,1,2015,249,False,"Shooter, Role-playing (RPG), Adventure","WB Games, Techland, Digital Scapes Studios","Linux, PC (Microsoft Windows), Mac, PlayStation 4, Xbox One",81.188113797361,great,563
1122,Call of Duty: Black Ops II,main_game,4,0,2012,180,True,Shooter,"Treyarch, Activision, Square Enix","PC (Microsoft Windows), PlayStation 3, Xbox 360, Wii U",72.7016028286611,good,562
19562,Resident Evil 7 biohazard,main_game,4,0,2017,278,False,"Shooter, Adventure",Capcom,"PC (Microsoft Windows), PlayStation 4, Xbox One, Google Stadia",84.2588877048683,great,561
11233,What Remains of Edith Finch,main_game,0,0,2017,185,False,"Puzzle, Adventure, Indie","Giant Sparrow, Annapurna Interactive","PC (Microsoft Windows), Mac, iOS, PlayStation 4, Xbox One, Nintendo Switch",84.3477549416223,great,552
1105,Metroid Prime,main_game,0,0,2002,247,True,"Shooter, Platform, Adventure","Nintendo, Retro Studios",Nintendo GameCube,92.1892832944981,great,552
1078,Super Mario Galaxy 2,main_game,0,0,2010,231,True,"Platform, Adventure","Nintendo, Nintendo EAD, Nintendo","Wii, Wii U",89.1122141778179,great,551
97,Need for Speed: Underground 2,main_game,0,0,2004,196,False,"Racing, Simulator","EA Black Box, Electronic Arts, Pocketeers","PC (Microsoft Windows), PlayStation 2, Xbox, Nintendo DS, Nintendo GameCube, Game Boy Advance",83.7815978935928,great,551
96,Need for Speed: Underground,main_game,0,0,2003,194,False,"Racing, Simulator","EA Black Box, Electronic Arts","PC (Microsoft Windows), PlayStation 2, Xbox, Nintendo GameCube, Game Boy Advance",84.0206982369649,great,551
1983,Bastion,main_game,0,0,2011,198,False,"Role-playing (RPG), Adventure, Indie","BlitWorks, WB Games, Supergiant Games","Linux, PC (Microsoft Windows), PlayStation 3, Xbox 360, Mac, iOS, PlayStation Vita, PlayStation 4, Xbox One, Nintendo Switch",83.4612893779,great,550
891,Team Fortress 2,main_game,0,0,2007,221,False,Shooter,"Electronic Arts, Valve Corporation","Linux, PC (Microsoft Windows), PlayStation 3, Xbox 360, Mac",82.72909256236771,great,548
1030,The Legend of Zelda: Majora's Mask,main_game,0,0,2000,189,True,Adventure,"Nintendo, Nintendo EAD","Nintendo 64, Wii, Wii U",87.5642844993527,great,547
19686,Resident Evil 2,remake,1,0,2019,123,True,"Shooter, Adventure",Capcom,"PC (Microsoft Windows), PlayStation 4, Xbox One",87.8387181410908,great,542
18320,Battlefield 1,main_game,1,4,2016,302,False,Shooter,"EA Digital Illusions CE, Electronic Arts","PC (Microsoft Windows), PlayStation 4, Xbox One",77.678545565915,great,540
621,Call of Duty,main_game,0,1,2003,186,True,Shooter,"Infinity Ward, Activision","PC (Microsoft Windows), PlayStation 3, Xbox 360, Mac",82.4095703411846,great,539
14,Fallout 2,main_game,0,0,1998,237,True,"Role-playing (RPG), Turn-based strategy (TBS)","Black Isle Studios, Interplay Entertainment","PC (Microsoft Windows), Mac",90.5430793600557,great,539
123,World of Warcraft,main_game,0,16,2004,250,True,"Role-playing (RPG), Adventure",Blizzard Entertainment,"PC (Microsoft Windows), Mac",85.36504574631641,great,538
115,League of Legends,main_game,0,0,2009,229,True,MOBA,"GOA Games Services Ltd., Riot Games, Tencent Holdings Ltd","PC (Microsoft Windows), Mac",76.4030049741583,great,537
1036,The Legend of Zelda: Twilight Princess,main_game,0,0,2006,257,True,"Role-playing (RPG), Adventure","Nintendo, Nintendo EAD Group No. 3",Nintendo GameCube,85.9344915342514,great,536
987,Halo 3,main_game,0,0,2007,194,True,Shooter,"Bungie, Microsoft Game Studios","PC (Microsoft Windows), Xbox 360, Xbox One",85.9290696737448,great,536
80,The Witcher,main_game,0,0,2007,217,True,"Role-playing (RPG), Adventure","Atari, CD Projekt RED","PC (Microsoft Windows), Mac",82.53966471562009,great,536
2368,Dark Souls II,main_game,3,0,2014,213,True,"Role-playing (RPG), Adventure","FromSoftware, Bandai Namco Entertainment","PC (Microsoft Windows), PlayStation 3, Xbox 360",79.4206169080037,great,534
2003,Batman: Arkham Origins,main_game,8,0,2013,205,True,"Fighting, Hack and slash/Beat 'em up, Adventure","WB Games, WB Games Montréal, Splash Damage, Human Head Studios, Warner Bros. Interactive Entertainment","PC (Microsoft Windows), PlayStation 3, Xbox 360, iOS, Wii U",75.3954777319517,great,534
426,Final Fantasy VI,main_game,0,0,1994,217,True,"Role-playing (RPG), Adventure","Square Enix, Square Soft, Tose, Sony Computer Entertainment Europe","Wii, PlayStation, Super Famicom",90.1769237431199,great,527
499,God of War III,main_game,0,0,2010,184,True,"Hack and slash/Beat 'em up, Adventure","SIE Santa Monica Studio, Sony Computer Entertainment, Inc. (SCEI), Wholesale Algorithms[",PlayStation 3,86.16812732037741,great,525
847,Resident Evil 5,main_game,3,0,2009,140,True,"Shooter, Adventure","Capcom, Mercenary Technology","PC (Microsoft Windows), PlayStation 3, Xbox 360, PlayStation 4, Xbox One, Nintendo Switch",74.7197915181121,good,524
1879,Terraria,main_game,0,0,2011,160,False,"Platform, Role-playing (RPG), Strategy, Adventure, Indie","Headup Games, Engine Software, Re-Logic, Codeglue, Engine Software, Pipeworks Studio, 505 Games, Codeglue, 505 Games","Linux, PC (Microsoft Windows), Xbox 360, Mac, Android, Nintendo 3DS, iOS, Wii U, PlayStation Vita, PlayStation 4, Xbox One, Windows Phone, Nintendo Switch, Google Stadia",81.2950018707241,great,523
1022,The Legend of Zelda,main_game,0,0,1986,207,True,Adventure,"Nintendo EAD, Nintendo, Nintendo","Wii, Nintendo Entertainment System (NES), Nintendo 3DS, Wii U, Family Computer Disk System",81.93811454471981,great,519
289,Age of Empires,main_game,0,1,1997,246,False,"Real Time Strategy (RTS), Simulator, Strategy, Adventure","Ensemble Studios, Microsoft, MacSoft Games","PC (Microsoft Windows), Mac",84.55369688465422,great,519
296,Crysis,main_game,0,0,2007,188,True,"Shooter, Adventure","Crytek Frankfurt, Electronic Arts","PC (Microsoft Windows), PlayStation 3, Xbox 360",81.20191246737001,great,514
142,Star Wars: Battlefront II,main_game,0,0,2005,230,True,"Shooter, Adventure","Pandemic Studios, LucasArts, Savage Entertainment, Electronic Arts, Activision","PC (Microsoft Windows), PlayStation 2, Xbox, PlayStation Portable",85.449304173423,great,514
836,Prince of Persia: The Sands of Time,main_game,0,0,2003,201,True,"Platform, Adventure","Ubisoft Entertainment, Sony Computer Entertainment, Inc. (SCEI), Ubisoft Montreal, Nintendo","PC (Microsoft Windows), PlayStation 2, PlayStation 3, Xbox, Nintendo GameCube",82.2668844653866,great,509
380,Metal Gear Solid 4: Guns of the Patriots,main_game,1,0,2008,214,True,"Shooter, Tactical, Adventure","Kojima Productions, Konami",PlayStation 3,87.3975303603531,great,508
76882,Sekiro: Shadows Die Twice,main_game,0,0,2019,125,False,"Hack and slash/Beat 'em up, Adventure","FromSoftware, Activision","PC (Microsoft Windows), PlayStation 4, Xbox One, Google Stadia",90.88770399023448,great,500
8263,Assassin's Creed: Syndicate,main_game,4,0,2015,238,True,Adventure,"Ubisoft Entertainment, Ubisoft Montreal, Ubisoft Singapore, Ubisoft Annecy, Ubisoft Montpellier, Ubisoft Reflections, Ubisoft Chengdu, Ubisoft Shanghai, Ubisoft Sofia, Ubisoft Kyiv, Ubisoft Québec","PC (Microsoft Windows), PlayStation 4, Xbox One, Google Stadia",74.9882452253255,good,499
1221,Kingdom Hearts II,main_game,0,0,2005,180,True,"Role-playing (RPG), Adventure","Buena Vista Games, Square Enix, Sony Computer Entertainment Europe, Square Enix",PlayStation 2,88.35425543860669,great,496
2350,Mario Kart 8,main_game,2,0,2014,156,True,Racing,"Nintendo, Nintendo EAD Group No. 1, Retro Studios",Wii U,87.4247456167621,great,491
1279,Hearthstone,main_game,0,20,2014,236,True,"Strategy, Turn-based strategy (TBS), Card & Board Game",Blizzard Entertainment,"PC (Microsoft Windows), Mac, Android, iOS",79.7181257492477,great,490
103054,Assassin's Creed: Odyssey,main_game,0,2,2018,152,True,"Role-playing (RPG), Adventure","Ubisoft Entertainment, Ubisoft Singapore, Ubisoft Québec, Ubisoft Montreal, Ubisoft Bucharest, Ubisoft Shanghai, Ubisoft Chengdu, Ubisoft Kyiv, Ubisoft Philippines, Sperasoft","PC (Microsoft Windows), PlayStation 4, Xbox One, PlayStation 5, Google Stadia",82.7878690751478,great,488
9061,Cuphead,main_game,1,0,2017,353,False,"Platform, Adventure, Indie, Arcade",Studio MDHR,"PC (Microsoft Windows), Mac, PlayStation 4, Xbox One, Nintendo Switch",86.20577314942601,great,487
1968,Rayman Legends,main_game,0,0,2013,227,True,"Platform, Adventure","Ubisoft Montpellier, Ubisoft Entertainment, Ubisoft, Ubisoft","PC (Microsoft Windows), PlayStation 3, Xbox 360, Wii U, PlayStation Vita, PlayStation 4, Xbox One, Nintendo Switch, Google Stadia",85.6052732491365,great,487
